(CHEOY), 50000, 07/10/2023, 20023404, S
(COIN), 15000, 07/14/2023, 20023404, S
(CLPBY), 15000, 07/10/2023, 20023404, S
(CRZBY), 50000, 07/10/2023, 20023404, S
(CMWAY), 50000, 07/10/2023, 20023404, S
(CBU), 50000, 07/12/2023, 20023404, S
(CODYY), 15000, 07/10/2023, 20023404, S
(CMSQY), 15000, 07/10/2023, 20023404, S
(CRARY), 15000, 07/10/2023, 20023404, S
(CRH), 50000, 07/10/2023, 20023404, S
(CSLLY), 100000, 07/10/2023, 20023404, S
(CUBE), 15000, 07/12/2023, 20023404, S
(DNPLY), 15000, 07/10/2023, 20023404, S
(DFKCY), 50000, 07/10/2023, 20023404, S
(DLICY), 50000, 07/10/2023, 20023404, S
(DSNKY), 100000, 07/10/2023, 20023404, S
(DKILY), 50000, 07/10/2023, 20023404, S
(DTRUY), 15000, 07/10/2023, 20023404, S
(DWAHY), 50000, 07/10/2023, 20023404, S
(DANOY), 50000, 07/10/2023, 20023404, S
(DASTY), 15000, 07/10/2023, 20023404, S
(DBSDY), 100000, 07/10/2023, 20023404, S
(DNZOY), 100000, 07/10/2023, 20023404, S
(DNTUY), 15000, 07/10/2023, 20023404, S
(DBOEY), 50000, 07/10/2023, 20023404, S
(DHLGY), 50000, 07/10/2023, 20023404, S
(DRH), 15000, 07/12/2023, 20023404, S
(DSCSY), 50000, 07/10/2023, 20023404, S
(DISH), 15000, 06/29/2023, 20023404, S
(DQJCY), 15000, 07/10/2023, 20023404, S
(DRPRY), 15000, 07/10/2023, 20023404, S
(ENTA), 15000, 07/12/2023, 20023404, S
(ENLAY), 50000, 07/10/2023, 20023404, S
(EDPFY), 15000, 07/10/2023, 20023404, S
(EPOKY), 15000, 07/10/2023, 20023404, S
(EQR), 100000, 07/12/2023, 20023404, S
(ERIC), 15000, 07/10/2023, 20023404, S
(EBKDY), 50000, 07/10/2023, 20023404, S
(EPRT), 50000, 07/12/2023, 20023404, S
(ESLOY), 250000, 07/10/2023, 20023404, S
(FANUY), 50000, 07/10/2023, 20023404, S
(FRCOY), 50000, 07/10/2023, 20023404, S
(FERG), 50000, 07/10/2023, 20023404, S
(FERG), 15000, 07/12/2023, 20023404, S
(RACE), 50000, 07/10/2023, 20023404, S
(FRRVY), 15000, 07/10/2023, 20023404, S
(FIS), 50000, 07/12/2023, 20023404, S
(FNF), 50000, 07/12/2023, 20023404, S
(FSUGY), 50000, 07/10/2023, 20023404, S
(FCPT), 15000, 07/12/2023, 20023404, S
(FMS), 15000, 07/10/2023, 20023404, S
(FUJIY), 50000, 07/10/2023, 20023404, S
(GASNY), 15000, 07/10/2023, 20023404, S
(GBERY), 50000, 07/10/2023, 20023404, S
(GMAB), 100000, 07/10/2023, 20023404, S
(GNGBY), 15000, 07/10/2023, 20023404, S
(GVDNY), 50000, 07/10/2023, 20023404, S
(GSK), 50000, 07/10/2023, 20023404, S
(HLN), 50000, 07/10/2023, 20023404, S
(HALO), 50000, 07/12/2023, 20023404, S
(HVRRY), 50000, 07/10/2023, 20023404, S
(PEAK), 15000, 07/12/2023, 20023404, S
(HDELY), 15000, 07/10/2023, 20023404, S
(HEINY), 15000, 07/10/2023, 20023404, S
(HESAY), 250000, 07/10/2023, 20023404, S
(HXGBY), 50000, 07/10/2023, 20023404, S
(HTHIY), 50000, 07/10/2023, 20023404, S
(HCMLY), 50000, 07/10/2023, 20023404, S
(HMC), 50000, 07/10/2023, 20023404, S
(HKXCY), 50000, 07/10/2023, 20023404, S
(HHC), 15000, 07/12/2023, 20023404, S
(HOCPY), 50000, 07/10/2023, 20023404, S
(HSQVY), 50000, 07/10/2023, 20023404, S
(IBDRY), 100000, 07/10/2023, 20023404, S
(ICHR), 15000, 07/12/2023, 20023404, S
(ICL), 15000, 07/10/2023, 20023404, S
(IRT), 15000, 07/12/2023, 20023404, S
(IDEXY), 250000, 07/10/2023, 20023404, S
(IFNNY), 50000, 07/10/2023, 20023404, S
(IFJPY), 15000, 07/10/2023, 20023404, S
(IIPR), 15000, 07/12/2023, 20023404, S
(IHG), 50000, 07/10/2023, 20023404, S
(IFF), 15000, 07/12/2023, 20023404, S
(ISNPY), 100000, 07/10/2023, 20023404, S
(IRM), 15000, 07/12/2023, 20023404, S
(ISUZY), 15000, 07/10/2023, 20023404, S
(ITTOY), 15000, 07/10/2023, 20023404, S
(JSAIY), 15000, 07/10/2023, 20023404, S
(JHX), 50000, 07/10/2023, 20023404, S
(JAPAY), 50000, 07/10/2023, 20023404, S
(JAZZ), 50000, 07/12/2023, 20023404, S
(JBGS), 15000, 07/12/2023, 20023404, S
(JRONY), 15000, 07/10/2023, 20023404, S
(JTKWY), 15000, 07/10/2023, 20023404, S
(KBCSY), 50000, 07/10/2023, 20023404, S
(KDDIY), 50000, 07/10/2023, 20023404, S
(PPRUY), 50000, 07/10/2023, 20023404, S
(KRYAY), 50000, 07/10/2023, 20023404, S
(KGFHY), 15000, 07/10/2023, 20023404, S
(KGSPY), 50000, 07/10/2023, 20023404, S
(KNBWY), 15000, 07/10/2023, 20023404, S
(KNRRY), 15000, 07/10/2023, 20023404, S
(KMTUY), 50000, 07/10/2023, 20023404, S
(ADRNY), 15000, 07/10/2023, 20023404, S
(KSRYY), 50000, 07/10/2023, 20023404, S
(KHNGY), 50000, 07/10/2023, 20023404, S
(KLIC), 50000, 07/12/2023, 20023404, S
(LHX), 100000, 07/12/2023, 20023404, S
(AIQUY), 50000, 07/10/2023, 20023404, S
(LSRCY), 50000, 07/10/2023, 20023404, S
(LGRDY), 50000, 07/10/2023, 20023404, S
(LBTYA), 15000, 07/12/2023, 20023404, S
(LBTYK), 15000, 07/12/2023, 20023404, S
(JSGRY), 15000, 07/10/2023, 20023404, S
(LYG), 100000, 07/10/2023, 20023404, S
(LMT), 50000, 07/12/2023, 20023404, S
(LOGI), 15000, 07/10/2023, 20023404, S
(LZAGY), 50000, 07/10/2023, 20023404, S
(LRLCY), 50000, 07/10/2023, 20023404, S
(LUMN), 15000, 07/11/2023, 20023404, S
(LVMUY), 100000, 07/10/2023, 20023404, S
(LVMUY), 250000, 07/12/2023, 20023404, S
(MQBKY), 100000, 07/10/2023, 20023404, S
(MKTAY), 15000, 07/10/2023, 20023404, S
(MKTX), 15000, 07/12/2023, 20023404, S
(MZDAY), 15000, 07/10/2023, 20023404, S
(MDIBY), 15000, 07/10/2023, 20023404, S
(MBGYY), 50000, 07/10/2023, 20023404, S
(MRK), 15000, 07/14/2023, 20023404, S
(MRK), 15000, 07/12/2023, 20023404, S
(MKKGY), 15000, 07/10/2023, 20023404, S
(MGDDY), 50000, 07/10/2023, 20023404, S
(MAA), 50000, 07/12/2023, 20023404, S
(MSSMY), 15000, 07/10/2023, 20023404, S
(MIELY), 50000, 07/10/2023, 20023404, S
(MUFG), 100000, 07/10/2023, 20023404, S
(MTSFY), 50000, 07/10/2023, 20023404, S
(MSLOY), 50000, 07/10/2023, 20023404, S
(MFG), 50000, 07/10/2023, 20023404, S
(MSADY), 15000, 07/10/2023, 20023404, S
(MTUAY), 50000, 07/10/2023, 20023404, S
(MURGY), 50000, 07/10/2023, 20023404, S
(MRAAY), 50000, 07/10/2023, 20023404, S
(NCBDY), 15000, 07/10/2023, 20023404, S
(NABZY), 15000, 07/10/2023, 20023404, S
(NGG), 100000, 07/10/2023, 20023404, S
(NSA), 50000, 07/12/2023, 20023404, S
(NWG), 50000, 07/10/2023, 20023404, S
(NSRGY), 500000, 07/10/2023, 20023404, S
(NTES), 50000, 07/10/2023, 20023404, S
(NCMGY), 50000, 07/10/2023, 20023404, S
(NEXOY), 15000, 07/10/2023, 20023404, S
(NXRT), 15000, 07/12/2023, 20023404, S
(NICE), 50000, 07/10/2023, 20023404, S
(NINOY), 15000, 07/10/2023, 20023404, S
(NTTYY), 100000, 07/10/2023, 20023404, S
(NSANY), 15000, 07/10/2023, 20023404, S
(NDEKY), 50000, 07/10/2023, 20023404, S
(NNGRY), 15000, 07/10/2023, 20023404, S
(NOK), 15000, 07/10/2023, 20023404, S
(NMR), 50000, 07/10/2023, 20023404, S
(NRILY), 15000, 07/10/2023, 20023404, S
(NRDBY), 15000, 07/10/2023, 20023404, S
(NOC), 50000, 07/19/2023, 20023404, S
(OCDDY), 15000, 07/10/2023, 20023404, S
(OLYMY), 50000, 07/10/2023, 20023404, S
(OMRNY), 50000, 07/10/2023, 20023404, S
(OPHLY), 15000, 07/10/2023, 20023404, S
(OLCLY), 50000, 07/10/2023, 20023404, S
(DNNGY), 15000, 07/10/2023, 20023404, S
(OTSKY), 15000, 07/10/2023, 20023404, S
(OVCHY), 15000, 07/10/2023, 20023404, S
(PARAA), 15000, 07/12/2023, 20023404, S
(PARA), 15000, 06/29/2023, 20023404, S
(PEB), 15000, 07/12/2023, 20023404, S
(PRNDY), 50000, 07/10/2023, 20023404, S
(PECO), 50000, 07/12/2023, 20023404, S
(PUK), 100000, 07/10/2023, 20023404, S
(PRYMY), 15000, 07/10/2023, 20023404, S
(QBIEY), 15000, 07/10/2023, 20023404, S
(QS), 15000, 06/29/2023, 20023404, S
(QDEL), 15000, 07/12/2023, 20023404, S
(RANJY), 15000, 07/10/2023, 20023404, S
(RELX), 100000, 07/10/2023, 20023404, S
(RTO), 50000, 07/10/2023, 20023404, S
(ROIC), 50000, 07/12/2023, 20023404, S
(RNMBY), 15000, 07/10/2023, 20023404, S
(RLJ), 15000, 07/12/2023, 20023404, S
(RHHBY), 100000, 07/10/2023, 20023404, S
(SAFRY), 250000, 07/10/2023, 20023404, S
(SALRY), 50000, 07/10/2023, 20023404, S
(SAXPY), 15000, 07/10/2023, 20023404, S
(SDVKY), 50000, 07/10/2023, 20023404, S
(SNY), 50000, 07/10/2023, 20023404, S
(SOAGY), 15000, 07/10/2023, 20023404, S
(SBAC), 50000, 07/12/2023, 20023404, S
(SBGSY), 50000, 07/10/2023, 20023404, S
(SE), 15000, 07/10/2023, 20023404, S
(STX), 15000, 07/12/2023, 20023404, S
(SKLTY), 15000, 07/10/2023, 20023404, S
(SKHSY), 15000, 07/10/2023, 20023404, S
(SVNDY), 50000, 07/10/2023, 20023404, S
(SMNNY), 50000, 07/10/2023, 20023404, S
(SHECY), 50000, 07/10/2023, 20023404, S
(SGIOY), 15000, 07/10/2023, 20023404, S
(SSDOY), 50000, 07/10/2023, 20023404, S
(SIEGY), 50000, 07/10/2023, 20023404, S
(SMNEY), 15000, 07/10/2023, 20023404, S
(SMMNY), 15000, 07/10/2023, 20023404, S
(SXYAY), 100000, 07/10/2023, 20023404, S
(SINGY), 15000, 07/10/2023, 20023404, S
(SPXCY), 15000, 07/10/2023, 20023404, S
(SKFRY), 15000, 07/10/2023, 20023404, S
(SGH), 15000, 07/12/2023, 20023404, S
(SMCAY), 50000, 07/10/2023, 20023404, S
(SNN), 50000, 07/10/2023, 20023404, S
(SMFKY), 15000, 07/10/2023, 20023404, S
(SCGLY), 15000, 07/10/2023, 20023404, S
(SOBKY), 50000, 07/10/2023, 20023404, S
(SFTBY), 50000, 07/10/2023, 20023404, S
(SKHHY), 50000, 07/10/2023, 20023404, S
(SONVY), 50000, 07/10/2023, 20023404, S
(SONY), 250000, 07/10/2023, 20023404, S
(STLA), 50000, 07/10/2023, 20023404, S
(SOMMY), 15000, 07/10/2023, 20023404, S
(SMTOY), 15000, 07/10/2023, 20023404, S
(SMFG), 100000, 07/10/2023, 20023404, S
(SUTNY), 15000, 07/10/2023, 20023404, S
(INN), 15000, 07/12/2023, 20023404, S
(SUHJY), 50000, 07/10/2023, 20023404, S
(SHO), 15000, 07/12/2023, 20023404, S
(STBFY), 50000, 07/10/2023, 20023404, S
(SZKMY), 50000, 07/10/2023, 20023404, S
(SVNLY), 15000, 07/10/2023, 20023404, S
(SWDBY), 15000, 07/10/2023, 20023404, S
(SWRAY), 15000, 07/10/2023, 20023404, S
(SSREY), 15000, 07/10/2023, 20023404, S
(SYIEY), 15000, 07/10/2023, 20023404, S
(SSMXY), 50000, 07/10/2023, 20023404, S
(TSM), 100000, 07/10/2023, 20023404, S
(TAK), 50000, 07/10/2023, 20023404, S
(TNDM), 15000, 07/12/2023, 20023404, S
(SKT), 50000, 07/12/2023, 20023404, S
(TEL), 15000, 07/10/2023, 20023404, S
(TEL), 15000, 07/14/2023, 20023404, S
(TTNDY), 15000, 07/10/2023, 20023404, S
(TLPFY), 15000, 07/10/2023, 20023404, S
(TLGPY), 50000, 07/10/2023, 20023404, S
(TMSNY), 50000, 07/10/2023, 20023404, S
(TCEHY), 15000, 07/10/2023, 20023404, S
(TEZNY), 15000, 07/10/2023, 20023404, S
(TRUMY), 15000, 07/10/2023, 20023404, S
(TMO), 100000, 07/12/2023, 20023404, S
(TKAMY), 15000, 07/10/2023, 20023404, S
(TKOMY), 50000, 07/10/2023, 20023404, S
(TOELY), 50000, 07/10/2023, 20023404, S
(TRYIY), 15000, 07/10/2023, 20023404, S
(TOTDY), 15000, 07/10/2023, 20023404, S
(TMICY), 15000, 07/10/2023, 20023404, S
(TFC), 50000, 07/12/2023, 20023404, S
(UBS), 250000, 07/10/2023, 20023404, S
(UMICY), 15000, 07/10/2023, 20023404, S
(UOVEY), 15000, 07/10/2023, 20023404, S
(UUGRY), 15000, 07/10/2023, 20023404, S
(UNH), 50000, 07/12/2023, 20023404, S
(UPMMY), 50000, 07/10/2023, 20023404, S
(UE), 15000, 07/12/2023, 20023404, S
(UBA), 50000, 07/12/2023, 20023404, S
(VAL), 15000, 06/29/2023, 20023404, S
(VACNY), 15000, 07/10/2023, 20023404, S
(VEOEY), 50000, 07/10/2023, 20023404, S
(VZ), 250000, 07/12/2023, 20023404, S
(VOD), 15000, 07/10/2023, 20023404, S
(VWAPY), 50000, 07/10/2023, 20023404, S
(VWAGY), 15000, 07/10/2023, 20023404, S
(WJRYY), 50000, 07/10/2023, 20023404, S
(WPM), 100000, 07/12/2023, 20023404, S
(WRDLY), 15000, 07/10/2023, 20023404, S
(WPP), 100000, 07/10/2023, 20023404, S
(YAMHY), 15000, 07/10/2023, 20023404, S
(YARIY), 15000, 07/10/2023, 20023404, S
(YASKY), 50000, 07/10/2023, 20023404, S
(YUMC), 50000, 07/12/2023, 20023404, S
(ZLNDY), 15000, 07/10/2023, 20023404, S
(ZURVY), 15000, 07/10/2023, 20023404, S
